Name,Year,Made,Condition,Price of car,LATITUDE of car,LONGITUDE of car
Honda Civic,2002,USA,Used,19086,+37.757392,-122.444838
Honda Civic,2002,USA,Used,20228,+37.760697,-122.441507
Honda Civic,2002,USA,Used,20520,+37.750668,-122.445418
Honda Civic,2002,USA,Used,25440,+37.755678,-122.441692
Honda Civic,2002,USA,Used,18091,+37.761496,-122.437464
Honda Civic,2002,USA,Used,17892,+37.759419,-122.436827
Honda Civic,2002,USA,Used,26992,+37.757256,-122.437245
Honda Civic,2002,USA,Used,21510,+37.760820,-122.429214
Honda Civic,2002,USA,Used,19406,+37.757281,-122.428631
Honda Civic,2002,USA,Used,26314,+37.758043,-122.433212
Honda Civic,2002,USA,Used,25482,+37.761038,-122.432743
Honda Civic,2002,USA,Used,17216,+37.761542,-122.423929
Honda Civic,2002,USA,Used,18339,+37.758392,-122.42345
Honda Civic,2002,USA,Used,24632,+37.756002,-122.423177
Honda Civic,2002,USA,Used,19311,+37.762626,-122.419672
Honda Civic,2002,USA,Used,23010,+37.760846,-122.419076
Honda Civic,2002,USA,Used,26861,+37.758817,-122.420052
Honda Civic,2002,USA,Used,23568,+37.757107,-122.418308
Honda Civic,2002,USA,Used,26786,+37.753103,-122.417301
Honda Civic,2002,USA,Used,19247,+37.749444,-122.416999
Honda Civic,2002,USA,Used,24157,+37.749397,-122.419263
Honda Civic,2002,USA,Used,15533,+37.752682,-122.419581
Honda Civic,2002,USA,Used,26007,+37.754366,-122.42314
Honda Civic,2002,USA,Used,22934,+37.752784,-122.422902
Honda Civic,2002,USA,Used,17476,+37.750710,-122.422929
Honda Civic,2002,USA,Used,24092,+37.749114,-122.421902
Honda Civic,2002,USA,Used,17241,+37.754802,-122.427643
Honda Civic,2002,USA,Used,25968,+37.752512,-122.427411
Honda Civic,2002,USA,Used,15303,+37.752627,-122.431945
Honda Civic,2002,USA,Used,18021,+37.754984,-122.432336
Honda Civic,2002,USA,Used,19459,+37.754326,-122.436027
Honda Civic,2002,USA,Used,24440,+37.751848,-122.43836
Honda Civic,2002,USA,Used,23909,+37.753799,-122.43973
Honda Civic,2002,USA,Used,23451,+37.749548,-122.435621
Honda Civic,2002,USA,Used,15844,+37.749173,-122.439888
Honda Civic,2002,USA,Used,19494,+37.750870,-122.427328
Honda Civic,2002,USA,Used,16682,+37.748643,-122.428231
Honda Civic,2002,USA,Used,16147,+37.749806,-122.431593
Honda Civic,2002,USA,Used,16672,+37.747062,-122.424059
Honda Civic,2002,USA,Used,17492,+37.745102,-122.424472
Honda Civic,2002,USA,Used,21453,+37.742866,-122.425876
Honda Civic,2002,USA,Used,21018,+37.743899,-122.428857
Honda Civic,2002,USA,Used,24877,+37.746333,-122.429076
Honda Civic,2002,USA,Used,18949,+37.745200,-122.433767
Honda Civic,2002,USA,Used,16105,+37.745312,-122.440868
Honda Civic,2002,USA,Used,23246,+37.740983,-122.439166
Honda Civic,2002,USA,Used,17967,+37.736425,-122.437346
Honda Civic,2002,USA,Used,25713,+37.738855,-122.433182
Honda Civic,2002,USA,Used,17342,+37.741011,-122.42729
Honda Civic,2002,USA,Used,21198,+37.738858,-122.42741
Honda Civic,2002,USA,Used,19666,+37.736409,-122.429034
Honda Civic,2002,USA,Used,22289,+37.735096,-122.432811
Honda Civic,2002,USA,Used,23299,+37.762894,-122.389054
Honda Civic,2002,USA,Used,17372,+37.757288,-122.389942
Honda Civic,2002,USA,Used,21672,+37.763647,-122.396297
Honda Civic,2002,USA,Used,24013,+37.761414,-122.395439
Honda Civic,2002,USA,Used,16008,+37.762595,-122.402931
Honda Civic,2002,USA,Used,26098,+37.759222,-122.401384
Honda Civic,2002,USA,Used,22453,+37.762018,-122.412264
Honda Civic,2002,USA,Used,19929,+37.758702,-122.410139
Honda Civic,2002,USA,Used,16330,+37.758659,-122.414898
Honda Civic,2002,USA,Used,15592,+37.762937,-122.40696
Honda Civic,2002,USA,Used,23758,+37.757113,-122.406671
Honda Civic,2002,USA,Used,15782,+37.755708,-122.414823
Honda Civic,2002,USA,Used,15970,+37.756775,-122.409868
Honda Civic,2002,USA,Used,21188,+37.755169,-122.409828
Honda Civic,2002,USA,Used,26762,+37.752673,-122.414518
Honda Civic,2002,USA,Used,22456,+37.750586,-122.41297
Honda Civic,2002,USA,Used,16626,+37.749325,-122.414638
Honda Civic,2002,USA,Used,26150,+37.752786,-122.410557
Honda Civic,2002,USA,Used,22313,+37.749730,-122.410304
Honda Civic,2002,USA,Used,21454,+37.752840,-122.407717
Honda Civic,2002,USA,Used,17020,+37.752753,-122.404847
Honda Civic,2002,USA,Used,18491,+37.749859,-122.407646
Honda Civic,2002,USA,Used,21717,+37.736419,-122.401242
Honda Civic,2002,USA,Used,23739,+37.734545,-122.399685
Honda Civic,2002,USA,Used,20752,+37.731451,-122.401871
Honda Civic,2002,USA,Used,16559,+37.733215,-122.396937
Honda Civic,2002,USA,Used,25802,+37.731277,-122.393828
Honda Civic,2002,USA,Used,21227,+37.735322,-122.383996
Honda Civic,2002,USA,Used,19389,+37.732459,-122.385541
Honda Civic,2002,USA,Used,20853,+37.735610,-122.380479
Honda Civic,2002,USA,Used,20721,+37.730397,-122.377845
Honda Civic,2002,USA,Used,15715,+37.728975,-122.390174
Honda Civic,2002,USA,Used,24122,+37.728209,-122.38465
Honda Civic,2002,USA,Used,26699,+37.731238,-122.38862
Honda Civic,2002,USA,Used,19015,+37.725012,-122.39811
Honda Civic,2002,USA,Used,17749,+37.721117,-122.393973
Honda Civic,2002,USA,Used,23550,+37.719303,-122.389091
Honda Civic,2002,USA,Used,25843,+37.746879,-122.407915
Honda Civic,2002,USA,Used,25908,+37.743572,-122.408768
Honda Civic,2002,USA,Used,18169,+37.741252,-122.408499
Honda Civic,2002,USA,Used,26823,+37.747437,-122.415614
Honda Civic,2002,USA,Used,18902,+37.745587,-122.413302
Honda Civic,2002,USA,Used,23636,+37.740554,-122.413148
Honda Civic,2002,USA,Used,15558,+37.740990,-122.416655
Honda Civic,2002,USA,Used,18350,+37.743942,-122.418259
Honda Civic,2002,USA,Used,22828,+37.740959,-122.419822
Honda Civic,2002,USA,Used,18805,+37.742101,-122.422106
Honda Civic,2002,USA,Used,17785,+37.745387,-122.420274
Honda Civic,2002,USA,Used,22711,+37.738810,-122.422466
Honda Civic,2002,USA,Used,20151,+37.737326,-122.417792
Honda Civic,2002,USA,Used,21351,+37.736339,-122.422911
Honda Civic,2002,USA,Used,17077,+37.736598,-122.415329
Honda Civic,2002,USA,Used,20119,+37.736919,-122.413182
Honda Civic,2002,USA,Used,23770,+37.737370,-122.411197
Honda Civic,2002,USA,Used,22620,+37.734235,-122.42516
Honda Civic,2002,USA,Used,25780,+37.733723,-122.417917
Honda Civic,2002,USA,Used,23962,+37.732676,-122.429295
Honda Civic,2002,USA,Used,22363,+37.730085,-122.432538
Honda Civic,2002,USA,Used,26420,+37.727757,-122.434362
Honda Civic,2002,USA,Used,17953,+37.725160,-122.436266
Honda Civic,2002,USA,Used,24445,+37.724538,-122.441288
Honda Civic,2002,USA,Used,15285,+37.728056,-122.439177
Honda Civic,2002,USA,Used,20575,+37.730231,-122.422576
Honda Civic,2002,USA,Used,22407,+37.727580,-122.41761
Honda Civic,2002,USA,Used,20235,+37.726385,-122.421077
Honda Civic,2002,USA,Used,21864,+37.729293,-122.426359
Honda Civic,2002,USA,Used,21627,+37.730562,-122.415991
Honda Civic,2002,USA,Used,23555,+37.732321,-122.409523
Honda Civic,2002,USA,Used,23284,+37.729448,-122.41153
Honda Civic,2002,USA,Used,22531,+37.726051,-122.404121
Honda Civic,2002,USA,Used,21711,+37.730063,-122.406058
Honda Civic,2002,USA,Used,15635,+37.726431,-122.40806
Honda Civic,2002,USA,Used,26643,+37.723302,-122.403488
Honda Civic,2002,USA,Used,18065,+37.720993,-122.401602
Honda Civic,2002,USA,Used,26544,+37.725058,-122.415053
Honda Civic,2002,USA,Used,15402,+37.721881,-122.408891
Honda Civic,2002,USA,Used,15071,+37.719730,-122.404074
Honda Civic,2002,USA,Used,22439,+37.724906,-122.431087
Honda Civic,2002,USA,Used,16578,+37.722008,-122.433609
Honda Civic,2002,USA,Used,24290,+37.727408,-122.428052
Honda Civic,2002,USA,Used,17675,+37.725139,-122.425004
Honda Civic,2002,USA,Used,22402,+37.721351,-122.427907
Honda Civic,2002,USA,Used,18012,+37.718235,-122.429934
Honda Civic,2002,USA,Used,15349,+37.718765,-122.437155
Honda Civic,2002,USA,Used,22509,+37.717010,-122.433966
Honda Civic,2002,USA,Used,22869,+37.720888,-122.439209
Honda Civic,2002,USA,Used,24252,+37.716583,-122.443379
Honda Civic,2002,USA,Used,26962,+37.718397,-122.446291
Honda Civic,2002,USA,Used,15271,+37.721533,-122.442725
Honda Civic,2002,USA,Used,23583,+37.713907,-122.446937
Honda Civic,2002,USA,Used,25783,+37.711899,-122.449208
Honda Civic,2002,USA,Used,26293,+37.710288,-122.45224
Honda Civic,2002,USA,Used,15703,+37.709346,-122.456367
Honda Civic,2002,USA,Used,15214,+37.709049,-122.462877
Honda Civic,2002,USA,Used,15069,+37.715232,-122.436781
Honda Civic,2002,USA,Used,16976,+37.713872,-122.44084
Honda Civic,2002,USA,Used,26190,+37.712030,-122.440582
Honda Civic,2002,USA,Used,26190,+37.712297,-122.435579
Honda Civic,2002,USA,Used,21218,+37.710179,-122.433685
Honda Civic,2002,USA,Used,15218,+37.710332,-122.428428
Honda Civic,2002,USA,Used,25327,+37.709749,-122.44688
Honda Civic,2002,USA,Used,15011,+37.709676,-122.440064
Honda Civic,2002,USA,Used,24535,+37.712900,-122.413219
Honda Civic,2002,USA,Used,18724,+37.714193,-122.408832
Honda Civic,2002,USA,Used,18870,+37.718091,-122.404923
Honda Civic,2002,USA,Used,18682,+37.716113,-122.401019
Honda Civic,2002,USA,Used,23996,+37.716114,-122.405546
Honda Civic,2002,USA,Used,23393,+37.710048,-122.408538
Honda Civic,2002,USA,Used,25461,+37.712776,-122.404996
Honda Civic,2002,USA,Used,24097,+37.709819,-122.416506
Honda Civic,2002,USA,Used,20793,+37.709626,-122.413668
Honda Civic,2002,USA,Used,19637,+37.765261,-122.454978
Honda Civic,2002,USA,Used,24940,+37.764875,-122.459598
Honda Civic,2002,USA,Used,17844,+37.765177,-122.46272
Honda Civic,2002,USA,Used,26722,+37.762480,-122.462732
Honda Civic,2002,USA,Used,23460,+37.760001,-122.458362
Honda Civic,2002,USA,Used,20812,+37.754715,-122.459274
Honda Civic,2002,USA,Used,26862,+37.760334,-122.44899
Honda Civic,2002,USA,Used,15116,+37.764626,-122.47398
Honda Civic,2002,USA,Used,15128,+37.762781,-122.474085
Honda Civic,2002,USA,Used,21550,+37.760886,-122.473818
Honda Civic,2002,USA,Used,15733,+37.764918,-122.467683
Honda Civic,2002,USA,Used,24377,+37.763067,-122.467348
Honda Civic,2002,USA,Used,22283,+37.761194,-122.466974
Honda Civic,2002,USA,Used,19963,+37.758484,-122.473982
Honda Civic,2002,USA,Used,16150,+37.758580,-122.466532
Honda Civic,2002,USA,Used,19800,+37.754738,-122.466095
Honda Civic,2002,USA,Used,18775,+37.756503,-122.470795
Honda Civic,2002,USA,Used,21711,+37.754272,-122.474198
Honda Civic,2002,USA,Used,18166,+37.751193,-122.467703
Honda Civic,2002,USA,Used,18534,+37.750631,-122.473956
Honda Civic,2002,USA,Used,23298,+37.747361,-122.462501
Honda Civic,2002,USA,Used,23332,+37.746536,-122.466414
Honda Civic,2002,USA,Used,23348,+37.748122,-122.470626
Honda Civic,2002,USA,Used,24915,+37.745969,-122.473131
Honda Civic,2002,USA,Used,25045,+37.744097,-122.473154
Honda Civic,2002,USA,Used,22786,+37.754660,-122.450209
Honda Civic,2002,USA,Used,18794,+37.750673,-122.450882
Honda Civic,2002,USA,Used,25244,+37.749225,-122.455415
Honda Civic,2002,USA,Used,17187,+37.745356,-122.456459
Honda Civic,2002,USA,Used,25501,+37.742469,-122.454605
Honda Civic,2002,USA,Used,22206,+37.743500,-122.459497
Honda Civic,2002,USA,Used,24317,+37.739715,-122.448618
Honda Civic,2002,USA,Used,22866,+37.734829,-122.444941
Honda Civic,2002,USA,Used,18338,+37.735571,-122.453393
Honda Civic,2002,USA,Used,19815,+37.741613,-122.463449
Honda Civic,2002,USA,Used,22525,+37.738466,-122.46208
Honda Civic,2002,USA,Used,16678,+37.736784,-122.467031
Honda Civic,2002,USA,Used,22613,+37.738411,-122.471444
Honda Civic,2002,USA,Used,22950,+37.741804,-122.471798
Honda Civic,2002,USA,Used,16351,+37.733501,-122.462368
Honda Civic,2002,USA,Used,17345,+37.728985,-122.464663
Honda Civic,2002,USA,Used,17482,+37.724046,-122.466112
Honda Civic,2002,USA,Used,21367,+37.726160,-122.470074
Honda Civic,2002,USA,Used,16383,+37.732364,-122.468631
Honda Civic,2002,USA,Used,22240,+37.731184,-122.473361
Honda Civic,2002,USA,Used,18481,+37.722400,-122.473702
Honda Civic,2002,USA,Used,16222,+37.732465,-122.457099
Honda Civic,2002,USA,Used,15663,+37.728082,-122.456142
Honda Civic,2002,USA,Used,19907,+37.726941,-122.460654
Honda Civic,2002,USA,Used,18922,+37.732521,-122.437337
Honda Civic,2002,USA,Used,24650,+37.730261,-122.443552
Honda Civic,2002,USA,Used,23277,+37.728270,-122.449058
Honda Civic,2002,USA,Used,24499,+37.730302,-122.450273
Honda Civic,2002,USA,Used,26093,+37.732288,-122.446478
Honda Civic,2002,USA,Used,17397,+37.721187,-122.454601
Honda Civic,2002,USA,Used,19540,+37.722879,-122.456416
Honda Civic,2002,USA,Used,18179,+37.723243,-122.460686
Honda Civic,2002,USA,Used,21845,+37.720154,-122.460574
Honda Civic,2002,USA,Used,24827,+37.719131,-122.455673
Honda Civic,2002,USA,Used,21939,+37.719097,-122.450428
Honda Civic,2002,USA,Used,20164,+37.720651,-122.469191
Honda Civic,2002,USA,Used,16187,+37.718121,-122.469307
Honda Civic,2002,USA,Used,20824,+37.719765,-122.46439
Honda Civic,2002,USA,Used,19212,+37.716062,-122.464538
Honda Civic,2002,USA,Used,23899,+37.714499,-122.468744
Honda Civic,2002,USA,Used,26846,+37.711434,-122.466851
Honda Civic,2002,USA,Used,20744,+37.716881,-122.454351
Honda Civic,2002,USA,Used,26507,+37.714806,-122.453327
Honda Civic,2002,USA,Used,21246,+37.712101,-122.459126
Honda Civic,2002,USA,Used,19568,+37.714346,-122.459355
Honda Civic,2002,USA,Used,24539,+37.717102,-122.459662
Honda Civic,2002,USA,Used,17521,+37.764335,-122.480667
Honda Civic,2002,USA,Used,24154,+37.762473,-122.480607
Honda Civic,2002,USA,Used,19043,+37.760606,-122.48051
Honda Civic,2002,USA,Used,23522,+37.760314,-122.485485
Honda Civic,2002,USA,Used,15844,+37.758732,-122.480593
Honda Civic,2002,USA,Used,16384,+37.756880,-122.480227
Honda Civic,2002,USA,Used,16827,+37.763900,-122.490522
Honda Civic,2002,USA,Used,25000,+37.762059,-122.490036
Honda Civic,2002,USA,Used,17399,+37.760205,-122.489661
Honda Civic,2002,USA,Used,24241,+37.758332,-122.489654
Honda Civic,2002,USA,Used,24583,+37.756447,-122.490043
Honda Civic,2002,USA,Used,25068,+37.758040,-122.493821
Honda Civic,2002,USA,Used,21017,+37.762534,-122.494277
Honda Civic,2002,USA,Used,26069,+37.747713,-122.477577
Honda Civic,2002,USA,Used,20151,+37.743770,-122.480589
Honda Civic,2002,USA,Used,16382,+37.746411,-122.483492
Honda Civic,2002,USA,Used,20548,+37.751777,-122.481152
Honda Civic,2002,USA,Used,25448,+37.753319,-122.478031
Honda Civic,2002,USA,Used,22667,+37.754348,-122.483483
Honda Civic,2002,USA,Used,22544,+37.748979,-122.489691
Honda Civic,2002,USA,Used,15804,+37.747094,-122.490013
Honda Civic,2002,USA,Used,24552,+37.745231,-122.489884
Honda Civic,2002,USA,Used,22883,+37.743374,-122.489606
Honda Civic,2002,USA,Used,19987,+37.754555,-122.490559
Honda Civic,2002,USA,Used,18780,+37.752692,-122.490328
Honda Civic,2002,USA,Used,24053,+37.750828,-122.490164
Honda Civic,2002,USA,Used,26311,+37.741887,-122.480851
Honda Civic,2002,USA,Used,17851,+37.740022,-122.480753
Honda Civic,2002,USA,Used,26206,+37.737855,-122.482514
Honda Civic,2002,USA,Used,20261,+37.735944,-122.490292
Honda Civic,2002,USA,Used,23508,+37.741506,-122.489482
Honda Civic,2002,USA,Used,16310,+37.739639,-122.489416
Honda Civic,2002,USA,Used,23411,+37.732735,-122.477368
Honda Civic,2002,USA,Used,24840,+37.732714,-122.483037
Honda Civic,2002,USA,Used,23986,+37.731379,-122.49592
Honda Civic,2002,USA,Used,22172,+37.731931,-122.488994
Honda Civic,2002,USA,Used,25829,+37.724308,-122.47975
Honda Civic,2002,USA,Used,25490,+37.715618,-122.474867
Honda Civic,2002,USA,Used,21747,+37.716547,-122.480663
Honda Civic,2002,USA,Used,15316,+37.718995,-122.47677
Honda Civic,2002,USA,Used,25134,+37.718272,-122.480896
Honda Civic,2002,USA,Used,17418,+37.720203,-122.483201
Honda Civic,2002,USA,Used,17314,+37.763500,-122.499574
Honda Civic,2002,USA,Used,26611,+37.761643,-122.499463
Honda Civic,2002,USA,Used,15115,+37.759778,-122.499349
Honda Civic,2002,USA,Used,21178,+37.757915,-122.499144
Honda Civic,2002,USA,Used,19404,+37.756039,-122.499163
Honda Civic,2002,USA,Used,23464,+37.754174,-122.499045
Honda Civic,2002,USA,Used,19816,+37.751852,-122.499424
Honda Civic,2002,USA,Used,22664,+37.752027,-122.50549
Honda Civic,2002,USA,Used,21006,+37.750175,-122.505048
Honda Civic,2002,USA,Used,22991,+37.755763,-122.505593
Honda Civic,2002,USA,Used,25301,+37.757615,-122.506038
Honda Civic,2002,USA,Used,25573,+37.753893,-122.505633
Honda Civic,2002,USA,Used,25673,+37.763200,-122.506433
Honda Civic,2002,USA,Used,17033,+37.761335,-122.506466
Honda Civic,2002,USA,Used,22609,+37.759476,-122.506229
Honda Civic,2002,USA,Used,19549,+37.745533,-122.497752
Honda Civic,2002,USA,Used,26188,+37.742111,-122.497074
Honda Civic,2002,USA,Used,17850,+37.738468,-122.496465
Honda Civic,2002,USA,Used,19035,+37.735224,-122.496599
Honda Civic,2002,USA,Used,18565,+37.738813,-122.500173
Honda Civic,2002,USA,Used,21544,+37.745684,-122.500619
Honda Civic,2002,USA,Used,22300,+37.746409,-122.506286
Honda Civic,2002,USA,Used,19812,+37.746510,-122.503339
Honda Civic,2002,USA,Used,21688,+37.740896,-122.505638
Honda Civic,2002,USA,Used,15316,+37.740889,-122.502935
Honda Civic,2002,USA,Used,21676,+37.736917,-122.503605
Honda Civic,2002,USA,Used,22604,+37.786884,-122.461122
Honda Civic,2002,USA,Used,16511,+37.784296,-122.460657
Honda Civic,2002,USA,Used,21006,+37.782376,-122.462072
Honda Civic,2002,USA,Used,22095,+37.785563,-122.463454
Honda Civic,2002,USA,Used,26923,+37.784976,-122.465696
Honda Civic,2002,USA,Used,23872,+37.781772,-122.469614
Honda Civic,2002,USA,Used,23833,+37.783662,-122.469277
Honda Civic,2002,USA,Used,22437,+37.785719,-122.469553
Honda Civic,2002,USA,Used,23643,+37.781736,-122.481425
Honda Civic,2002,USA,Used,19312,+37.784297,-122.480857
Honda Civic,2002,USA,Used,21704,+37.781506,-122.475535
Honda Civic,2002,USA,Used,23319,+37.785223,-122.476024
Honda Civic,2002,USA,Used,16255,+37.783359,-122.475922
Honda Civic,2002,USA,Used,21904,+37.783803,-122.485587
Honda Civic,2002,USA,Used,18739,+37.780978,-122.487167
Honda Civic,2002,USA,Used,15451,+37.782170,-122.490634
Honda Civic,2002,USA,Used,23293,+37.785842,-122.487456
Honda Civic,2002,USA,Used,22575,+37.786721,-122.489503
Honda Civic,2002,USA,Used,24723,+37.786556,-122.478707
Honda Civic,2002,USA,Used,22929,+37.777806,-122.459658
Honda Civic,2002,USA,Used,20606,+37.775702,-122.462463
Honda Civic,2002,USA,Used,24031,+37.778998,-122.462479
Honda Civic,2002,USA,Used,15260,+37.779022,-122.465722
Honda Civic,2002,USA,Used,20643,+37.775316,-122.465503
Honda Civic,2002,USA,Used,22702,+37.774546,-122.469375
Honda Civic,2002,USA,Used,26632,+37.776866,-122.468757
Honda Civic,2002,USA,Used,18172,+37.779426,-122.469889
Honda Civic,2002,USA,Used,20968,+37.779492,-122.475963
Honda Civic,2002,USA,Used,26329,+37.777624,-122.475929
Honda Civic,2002,USA,Used,23253,+37.775754,-122.47596
Honda Civic,2002,USA,Used,15775,+37.773890,-122.475777
Honda Civic,2002,USA,Used,21225,+37.779053,-122.485629
Honda Civic,2002,USA,Used,26804,+37.778388,-122.480826
Honda Civic,2002,USA,Used,25225,+37.777195,-122.485372
Honda Civic,2002,USA,Used,26256,+37.775320,-122.485457
Honda Civic,2002,USA,Used,16173,+37.774541,-122.480476
Honda Civic,2002,USA,Used,16291,+37.773461,-122.485168
Honda Civic,2002,USA,Used,22829,+37.773170,-122.491543
Honda Civic,2002,USA,Used,18178,+37.776178,-122.494641
Honda Civic,2002,USA,Used,24868,+37.776690,-122.491013
Honda Civic,2002,USA,Used,19295,+37.780595,-122.495372
Honda Civic,2002,USA,Used,19653,+37.773905,-122.496658
Honda Civic,2002,USA,Used,16470,+37.778405,-122.496221
Honda Civic,2002,USA,Used,18711,+37.775649,-122.500106
Honda Civic,2002,USA,Used,22104,+37.773421,-122.509146
Honda Civic,2002,USA,Used,18262,+37.775379,-122.503773
Honda Civic,2002,USA,Used,19844,+37.772691,-122.502016
Honda Civic,2002,USA,Used,19389,+37.775239,-122.507455
Honda Civic,2002,USA,Used,21723,+37.779256,-122.507334
Honda Civic,2002,USA,Used,23173,+37.779174,-122.503795
Honda Civic,2002,USA,Used,24631,+37.779251,-122.500234
Honda Civic,2002,USA,Used,21587,+37.794701,-122.467367
Honda Civic,2002,USA,Used,24052,+37.713277,-122.490103
Honda Civic,2002,USA,Used,22068,+37.712766,-122.419107
Honda Civic,2002,USA,Used,18382,+37.711472,-122.418748
Honda Civic,2002,USA,Used,18022,+37.709788,-122.421047
Honda Civic,2002,USA,Used,16618,+37.773504,-122.394499
Honda Civic,2002,USA,Used,23450,+37.770012,-122.402287
Honda Civic,2002,USA,Used,20384,+37.780260,-122.390157
Honda Civic,2002,USA,Used,19276,+37.715298,-122.392939
Honda Civic,2002,USA,Used,20156,+37.711781,-122.398572
Honda Civic,2002,USA,Used,16612,+37.794969,-122.404061
